"","id","submitdate","lastpage","startlanguage","seed","Gender","What is your age?","Profession","Your expert level","Years of experience","Country where you work?","Who in general obtains the informed consent prior to anaesthesia?","[ASA-Class] Which of the following Scores do you routinely use in preoperative evaluation?","[Apfel-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[NYHA-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[ARISCAT-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[rCRI] Which of the following Scores do you routinely use in preoperative evaluation?","[POSPOM] Which of the following Scores do you routinely use in preoperative evaluation?","[Other] Which of the following Scores do you routinely use in preoperative evaluation?","How would you prefer to do the anaesthesiological preoperative evaluation in the future?","[Other] How would you prefer to do the anaesthesiological preoperative evaluation in the future?","When do you need to obtain Informed consent for elective surgery based on legal requirements (for complex procedures, higher risk patients).","When do you need to obtain Informed consent for elective surgery based on legal requirements (for simple procedures, low risk patients).","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","Thinking of Re-Do / repeated anaesthesia assuming the patient is well informed. Would an online/telephone informed consent then be allowed for elective surgery due to legal requirements in your country?","Is there a special regulation in your country during this pandemic situation favouring online or telephone informed consent?","Is it possible to obtain informed consent online via internet, in your routine setting?","[Comment] Is it possible to obtain informed consent online via internet, in your routine setting?","Is it possible to obtain informed consent online via telefone, in your routine setting?","[Comment] Is it possible to obtain informed consent online via telefone, in your routine setting?","Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","[Comment] Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Comment] When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Lack of personal contact] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Patient´s behaviour is impossible to observe] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Personal relation with the patient cannot be build] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Confidence in anaesthesia cannot be achieved] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to fulfil legal requirements] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[I am not sure if it might be illegal in my country] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to gather for anamnestic information] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Other] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[If patients are from remote locations,  no travel or transportation is necessary] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[More relaxed for the patients] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[No waste of time waiting in the holding area] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Less anger/stress due to long waiting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[With specific questions all information could be obtained] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Together with special designed written information and professional pre-produced videos it might be more efficient than face-to-face meeting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Other] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Age above ...] What requirements does a child have to fulfil to sign independently?","[Comment] [Age above ...] What requirements does a child have to fulfil to sign independently?","[Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[Comment] [Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[other ...] What requirements does a child have to fulfil to sign independently?","[Comment] [other ...] What requirements does a child have to fulfil to sign independently?","Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","[Comment] Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","[Comment] In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)","[Comment] Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)"
"512",527,"1980-01-01 00:00:00",4,"en","685692243","female","35 to 44 years","Medical doctor","Consultant","10 - 20","Croatia","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Yes","Yes","Not selected","Not selected","Yes","Not selected",NA,"Yes","Yes","Not selected","Yes","Yes","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"513",528,"1980-01-01 00:00:00",4,"en","703311079","diverse","35 to 44 years","Medical doctor","Consultant","10 - 20","Ukraine","Consultant","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Yes","Yes","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"514",529,NA,1,"en","456143087","male","45 to 54 years","Medical doctor","Consultant","> 20","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",530,"1980-01-01 00:00:00",4,"en","72283153","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","other","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)","Not allowed by hospital policy ","No (please comment)","Not allowed by hospital policy ","No",NA,"Yes",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18 years","Yes",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"516",531,"1980-01-01 00:00:00",4,"en","533935431","male","45 to 54 years","Medical doctor","Consultant","> 20","Hungary","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes",NA,"No",NA,"Yes",NA
"517",532,"1980-01-01 00:00:00",4,"en","1194838298","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Finland","Special trained nurse","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","Yes",NA,"No (please comment)",NA,"Yes",NA,"Yes",NA,"Yes","Not selected","Not selected","Yes","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"518",533,NA,2,"en","1028031406","female","45 to 54 years","Medical doctor","Consultant","> 20","Serbia","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",534,NA,2,"en","535371616","female","55 to 64 years","Medical doctor","Consultant","> 20","Lithuania","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","I don´t know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",535,"1980-01-01 00:00:00",4,"en","1840324242","female","55 to 64 years","Medical doctor","Consultant","> 20","Italy","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","No (please comment)","not possible","No (please comment)","not possible","No",NA,"No",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"521",536,"1980-01-01 00:00:00",4,"en","1109909369","female","45 to 54 years","Medical doctor","Consultant","> 20","Spain","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"Yes","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"522",537,"1980-01-01 00:00:00",4,"en","259751531","male","34 or younger","Medical doctor","Anaesthesia technician","5 - 10","Moldova","Anaesthesia technician","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","No (please comment the reasons)","Doesn’t exist ","No (please comment the reasons)","Doesn’t exist ","No","No","No (please comment)","Doesn’t exist ","No (please comment)","Doesn’t exist ","No","Doesn’t exist ","No",NA,"Yes","Yes","Not selected","Not selected","Yes","Not selected","Yes",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Different (please commment)","Sometimes "
"523",538,"1980-01-01 00:00:00",4,"en","1513409509","male","35 to 44 years","Medical doctor","Consultant","5 - 10","Bosnia and Herzegovina","Special trained nurse","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Yes","Yes",NA,"Just the one, who is present","It could be bouth of them, but if just one is present it is ok.","Just the one, who is present",NA,"Yes","18","Yes",NA,"Not selected",NA,"Different (please commment)"," I am not sure. Maybe in rush.","Yes",NA,"Yes",NA
"524",539,"1980-01-01 00:00:00",4,"en","283442286","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"Yes","No","Yes",NA,"Yes",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","Nono","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"525",540,"1980-01-01 00:00:00",4,"en","621659136","male","55 to 64 years","Medical doctor","Consultant","> 20","Czechia","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"No","No","No (please comment)","A doctor must be in person responsible for informing the patient","No (please comment)","A doctor must be in person responsible for informing the patient",NA,"A doctor must be in person responsible for informing the patient","No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes","Parent consent is obligatory","Not selected",NA,"No",NA,"No",NA,"Different (please commment)","I do not know"
"526",541,NA,2,"en","875692422","male","55 to 64 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","Same day of the operation/procedure is sufficient enough","Yes",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",542,"1980-01-01 00:00:00",4,"en","2100359697","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Germany","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Yes","Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"528",543,"1980-01-01 00:00:00",4,"en","2108114747","male","55 to 64 years","Medical doctor","Consultant","> 20","Spain","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","It is not legal","No (please comment the reasons)",NA,"Yes","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"529",544,"1980-01-01 00:00:00",4,"en","1282960736","female","35 to 44 years","Medical doctor","Consultant","10 - 20","United Kingdom (UK)","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","No (please comment)",NA,"No (please comment)",NA,"Different (please comment)",NA,"No","face to face meeting need to be done anyway at some point for anaesthetic assessment/examination so no added value of having consent process at another time over phone/virtual","Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Not selected","Yes","Yes",NA,"Different (please comment)",NA,"Different (please comment)",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"Different (please commment)","don't know","No",NA,"Yes",NA
"530",545,NA,1,"en","1092512016","female","65 or older","Medical doctor","Consultant","> 20","United Kingdom (UK)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",546,"1980-01-01 00:00:00",4,"en","1480400052","female","45 to 54 years","Medical doctor","Consultant","> 20","Greece","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"No","No","No (please comment)"," Not all of patients have internet access and  computer knowledge.","No (please comment)","I don’t believe that this form of consent is reliable ","No","It is not allowed ","Yes",NA,"Not selected","Yes","Not selected","Not selected","Yes","Yes","Not selected",NA,"Not selected","Yes","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"532",547,"1980-01-01 00:00:00",4,"en","97065691","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Greece","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","There is no legal framework for online/telephone informed consent in my country","No (please comment the reasons)","There is no legal framework for online/telephone informed consent in my country","No","No","No (please comment)","There is no legal framework for online/telephone informed consent in my country","No (please comment)","There is no legal framework for online/telephone informed consent in my country","Yes","There is no legal framework for online/telephone informed consent in my country","Yes",NA,"Yes","Yes","Yes","Not selected","Yes","Yes","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes","It is not legally allowed ","Yes",NA,"Yes",NA
"533",548,"1980-01-01 00:00:00",4,"en","2130048425","male","45 to 54 years","Medical doctor","Consultant","> 20","Netherlands","Special trained nurse","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,NA,"depend on prcedure ","2 days or more before surgery","2 days or more before surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"Yes","Yes","Yes",NA,"Yes",NA,"Different (please comment)","different interpretations","Yes",NA,"Not selected","Not selected","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","16","Not selected",NA,"Not selected",NA,"Different (please commment)","allowed during COVID and different interpretation in normal practice","No",NA,"Different (please commment)","only in doubt"
"534",549,NA,1,"en","1937946299","male","35 to 44 years","Medical doctor","Resident","5 - 10","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",550,"1980-01-01 00:00:00",4,"en","1325901278","male","55 to 64 years","Medical doctor","Consultant","> 20","Spain","other","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","2 days or more before surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"536",551,"1980-01-01 00:00:00",4,"en","1532373602","female","45 to 54 years","Medical doctor","Consultant","10 - 20","Portugal","other","Yes","Not selected","Yes","Yes","Not selected","Yes",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","Yes",NA,"Yes",NA,"Yes","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"537",552,"1980-01-01 00:00:00",4,"en","1242571735","male","55 to 64 years","Medical doctor","Consultant","> 20","France","Consultant","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","No (please comment the reasons)","Physical examination is needed.","No (please comment the reasons)","Physical examination is needed.","Yes","Yes","Different (please comment)","Sometimes, after a first face-to-face consultation and the obtention of the results of requested tests.","No (please comment)","Not legal","No",NA,"No",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected","Not selected","Physical examination is not possible","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Always both parents",NA,"Always both parents",NA,"Yes","15","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"538",553,"1980-01-01 00:00:00",4,"en","1459713885","male","55 to 64 years","Medical doctor","Consultant","> 20","Portugal","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)","Is not necessary","No (please comment)","Is not necessary","No",NA,"No",NA,"Yes","Not selected","Yes","Not selected","Not selected","Yes","Not selected",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","In Portugal, minimum positive effect would be achieved","Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"540",555,NA,1,"en","1517797779","female","34 or younger","Medical doctor",NA,"5 - 10","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",556,NA,1,"en","480083181","diverse","34 or younger","Medical doctor","Consultant","< 5","Ireland","other","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,NA,"Nurse assessment with questionnaire ","Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",557,NA,3,"en","1866386258","female","35 to 44 years","Physician assistant","Resident","10 - 20","Turkey","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","Yes",NA,"Yes",NA,"Different (please comment)",NA,"Yes",NA,"Not selected","Not selected","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Not selected","Not selected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",558,"1980-01-01 00:00:00",4,"en","2100862075","female","45 to 54 years","Medical doctor","Consultant","10 - 20","Spain","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)","To sign up a written consent is mandatory","No (please comment the reasons)","Same reason","No","No","No (please comment)","To sign up a written consent is mandatory","No (please comment)","No available media","No",NA,"No",NA,"Not selected","Not selected","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Yes","Not selected","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"544",559,"1980-01-01 00:00:00",4,"en","508158573","male","34 or younger","Medical doctor","Resident","5 - 10","Romania","Resident","Yes","Not selected","Yes","Not selected","Yes","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","Signature is required","No (please comment the reasons)","Signature is required","No","No","No (please comment)","Signature required","No (please comment)","Signature required","No",NA,"No",NA,"Yes","Yes","Yes","Not selected","Yes","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"545",560,NA,0,"en","1517718108","male","34 or younger","Medical doctor","Consultant","10 - 20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",561,"1980-01-01 00:00:00",4,"en","1397017598","female","35 to 44 years","Medical doctor","Other","10 - 20","Austria","Consultant","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Not selected","Yes","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","14","Yes","And age 14+","Not selected",NA,"No",NA,"No",NA,"No",NA
